Unnamed: 0	document_id	words	labels	sentence_id
700	0	Cohn	I-PERSON	1342174
701	0	in	O	1342174
702	0	Amsterdam	B-GPE	1342174
703	0	on	O	1342174
704	0	the	O	1342174
705	0	other	O	1342174
706	0	hand	O	1342174
707	0	would	O	1342174
708	0	have	O	1342174
709	0	been	O	1342174
710	0	Locksmith	B-PERSON	1342174
711	0	Jansen	I-PERSON	1342174
712	0	and	O	1342174
713	0	he	O	1342174
714	0	would	O	1342174
715	0	have	O	1342174
716	0	known	O	1342174
717	0	only	O	1342174
718	0	too	O	1342174
719	0	well	O	1342174
720	0	what	O	1342174
721	0	it	O	1342174
722	0	meant	O	1342174
723	0	2	O	1342174
724	0	to	O	1342174
725	0	be	O	1342174
726	0	robbed	O	1342174
727	0	of	O	1342174
728	0	things	O	1342174
729	0	vital	O	1342174
730	0	to	O	1342174
731	0	you	O	1342174
732	0	.	O	1342174
733	0	His	O	1342175
734	0	reaction	O	1342175
735	0	would	O	1342175
736	0	therefore	O	1342175
737	0	have	O	1342175
738	0	been	O	1342175
739	0	to	O	1342175
740	0	show	O	1342175
741	0	solidarity	O	1342175
742	0	.	O	1342175
743	0	The	O	1342176
744	0	result	O	1342176
745	0	of	O	1342176
746	0	all	O	1342176
747	0	this	O	1342176
748	0	was	O	1342176
749	0	that	O	1342176
750	0	a	O	1342176
751	0	large	O	1342176
752	0	number	O	1342176
753	0	of	O	1342176
754	0	Jewish	O	1342176
755	0	craftsmen	O	1342176
756	0	and	O	1342176
757	0	workers	O	1342176
758	0	stayed	O	1342176
759	0	with	O	1342176
760	0	their	O	1342176
761	0	families	O	1342176
762	0	in	O	1342176
763	0	the	B-DATE	1342176
764	0	days	I-DATE	1342176
765	0	that	O	1342176
766	0	followed	O	1342176
767	0	the	O	1342176
768	0	pogrom	O	1342176
769	0	and	O	1342176
770	0	defended	O	1342176
771	0	their	O	1342176
772	0	property	O	1342176
773	0	when	O	1342176
774	0	there	O	1342176
775	0	was	O	1342176
776	0	a	O	1342176
777	0	second	O	1342176
778	0	attempt	O	1342176
779	0	at	O	1342176
780	0	a	O	1342176
781	0	riot	O	1342176
782	0	of	O	1342176
783	0	this	O	1342176
784	0	kind	O	1342176
785	0	.	O	1342176
825	0	As	O	1342178
826	0	they	O	1342178
827	0	retreated	O	1342178
828	0	the	O	1342178
829	0	Dutch	O	1342178
830	0	Nazis	O	1342178
831	0	were	O	1342178
832	0	then	O	1342178
833	0	attacked	O	1342178
834	0	and	O	1342178
835	0	beaten	O	1342178
836	0	by	O	1342178
837	0	non	O	1342178
838	0	Jewish	O	1342178
839	0	workers	O	1342178
840	0	.	O	1342178
841	0	The	O	1342179
842	0	German	O	1342179
843	0	occupying	O	1342179
844	0	forces	O	1342179
845	0	who	O	1342179
846	0	were	O	1342179
847	0	yet	O	1342179
848	0	to	O	1342179
849	0	make	O	1342179
850	0	an	O	1342179
851	0	appearance	O	1342179
852	0	in	O	1342179
853	0	this	O	1342179
854	0	particular	O	1342179
855	0	situation	O	1342179
856	0	responded	O	1342179
857	0	by	O	1342179
858	0	detaining	O	1342179
859	0	and	O	1342179
860	0	deporting	O	1342179
861	0	Jews	O	1342179
862	0	predominantly	O	1342179
863	0	young	O	1342179
864	0	men	O	1342179
865	0	to	O	1342179
866	0	Mauthausen	B-CAMP	1342179
867	0	concentration	O	1342179
868	0	camp	O	1342179
869	0	.	O	1342179
870	0	Just	B-DATE	1342180
871	0	a	I-DATE	1342180
872	0	few	I-DATE	1342180
873	0	short	I-DATE	1342180
874	0	days	I-DATE	1342180
875	0	after	O	1342180
876	0	these	O	1342180
877	0	young	O	1342180
878	0	people	O	1342180
879	0	were	O	1342180
880	0	taken	O	1342180
881	0	away	O	1342180
882	0	their	O	1342180
883	0	families	O	1342180
884	0	received	O	1342180
885	0	the	O	1342180
886	0	news	O	1342180
887	0	that	O	1342180
888	0	they	O	1342180
889	0	had	O	1342180
890	0	all	O	1342180
891	0	died	O	1342180
892	0	from	O	1342180
893	0	heart	O	1342180
894	0	problems	O	1342180
895	0	.	O	1342180
896	0	Only	O	1342181
897	0	one	O	1342181
898	0	of	O	1342181
899	0	them	O	1342181
900	0	who	O	1342181
901	0	had	O	1342181
902	0	escaped	O	1342181
903	0	in	O	1342181
904	0	transit	O	1342181
905	0	and	O	1342181
906	0	returned	O	1342181
907	0	to	O	1342181
908	0	Amsterdam	B-GPE	1342181
909	0	was	O	1342181
910	0	reported	O	1342181
911	0	to	O	1342181
912	0	have	O	1342181
913	0	been	O	1342181
914	0	shot	O	1342181
915	0	while	O	1342181
916	0	trying	O	1342181
917	0	to	O	1342181
918	0	escape	O	1342181
919	0	.	O	1342181
920	0	The	O	1342182
921	0	population	O	1342182
922	0	of	O	1342182
923	0	Amsterdam	B-GPE	1342182
924	0	was	O	1342182
925	0	severely	O	1342182
926	0	emotionally	O	1342182
927	0	affected	O	1342182
928	0	and	O	1342182
929	0	responded	O	1342182
930	0	with	O	1342182
931	0	anger	O	1342182
932	0	.	O	1342182
963	0	No	O	1342185
964	0	trams	O	1342185
965	0	or	O	1342185
966	0	other	O	1342185
967	0	public	O	1342185
968	0	transport	O	1342185
969	0	was	O	1342185
970	0	running	O	1342185
971	0	and	O	1342185
972	0	workers	O	1342185
973	0	walked	O	1342185
974	0	out	O	1342185
975	0	of	O	1342185
976	0	their	O	1342185
977	0	factories	O	1342185
978	0	salespeople	O	1342185
979	0	left	O	1342185
980	0	their	O	1342185
981	0	stores	O	1342185
982	0	and	O	1342185
983	0	office	O	1342185
984	0	workers	O	1342185
985	0	abandoned	O	1342185
986	0	their	O	1342185
987	0	offices	O	1342185
988	0	.	O	1342185
989	0	I	O	1342186
990	0	personally	O	1342186
991	0	been	O	1342186
992	0	told	O	1342186
993	0	about	O	1342186
994	0	the	O	1342186
995	0	planned	O	1342186
996	0	strike	O	1342186
997	0	beforehand	O	1342186
998	0	but	O	1342186
999	0	I	O	1342186
1000	0	joined	O	1342186
1001	0	in	O	1342186
1002	0	as	O	1342186
1003	0	soon	O	1342186
1004	0	as	O	1342186
1005	0	I	O	1342186
1006	0	heard	O	1342186
1007	0	about	O	1342186
1008	0	it	O	1342186
1009	0	by	O	1342186
1010	0	leaving	O	1342186
1011	0	work	O	1342186
1012	0	in	O	1342186
1013	0	such	O	1342186
1014	0	a	O	1342186
1015	0	way	O	1342186
1016	0	that	O	1342186
1017	0	made	O	1342186
1018	0	the	O	1342186
1019	0	others	O	1342186
1020	0	follow	O	1342186
1021	0	me	O	1342186
1022	0	.	O	1342186
1023	0	If	O	1342187
1024	0	you	O	1342187
1025	0	ask	O	1342187
1026	0	me	O	1342187
1027	0	there	O	1342187
1028	0	were	O	1342187
1029	0	a	O	1342187
1030	0	lot	O	1342187
1031	0	of	O	1342187
1032	0	victims	O	1342187
1033	0	from	O	1342187
1034	0	this	O	1342187
1035	0	one	B-DATE	1342187
1036	0	day	I-DATE	1342187
1037	0	strike	O	1342187
1038	0	since	O	1342187
1039	0	the	O	1342187
1040	0	Nazis	O	1342187
1041	0	just	O	1342187
1042	0	sit	O	1342187
1043	0	back	O	1342187
1044	0	and	O	1342187
1045	0	accept	O	1342187
1046	0	it	O	1342187
1047	0	.	O	1342187
1048	0	In	O	1342188
1049	0	fact	O	1342188
1050	0	taking	O	1342188
1051	0	this	O	1342188
1052	0	stand	O	1342188
1053	0	was	O	1342188
1054	0	a	O	1342188
1055	0	really	O	1342188
1056	0	important	O	1342188
1057	0	move	O	1342188
1058	0	as	O	1342188
1059	0	far	O	1342188
1060	0	as	O	1342188
1061	0	the	O	1342188
1062	0	resistance	O	1342188
1063	0	against	O	1342188
1064	0	the	O	1342188
1065	0	Germans	O	1342188
1066	0	was	O	1342188
1067	0	concerned	O	1342188
1068	0	because	O	1342188
1069	0	it	O	1342188
1070	0	showed	O	1342188
1071	0	the	O	1342188
1072	0	Dutch	O	1342188
1073	0	population	O	1342188
1074	0	that	O	1342188
1075	0	resistance	O	1342188
1076	0	was	O	1342188
1077	0	a	O	1342188
1078	0	viable	O	1342188
1079	0	option	O	1342188
1080	0	.	O	1342188
1081	0	Plus	O	1342189
1082	0	the	O	1342189
1083	0	fact	O	1342189
1084	0	that	O	1342189
1085	0	people	O	1342189
1086	0	have	O	1342189
1087	0	to	O	1342189
1088	0	be	O	1342189
1089	0	affiliated	O	1342189
1090	0	to	O	1342189
1091	0	a	O	1342189
1092	0	particular	O	1342189
1093	0	political	O	1342189
1094	0	party	O	1342189
1095	0	in	O	1342189
1096	0	order	O	1342189
1097	0	to	O	1342189
1098	0	join	O	1342189
1099	0	in	O	1342189
1100	0	with	O	1342189
1101	0	the	O	1342189
1102	0	strike	O	1342189
1103	0	meant	O	1342189
1104	0	that	O	1342189
1105	0	even	O	1342189
1106	0	people	O	1342189
1107	0	based	O	1342189
1108	0	outside	O	1342189
1109	0	of	O	1342189
1110	0	Amsterdam	B-GPE	1342189
1111	0	who	O	1342189
1112	0	even	O	1342189
1113	0	actively	O	1342189
1114	0	involved	O	1342189
1115	0	in	O	1342189
1116	0	it	O	1342189
1117	0	then	O	1342189
1118	0	felt	O	1342189
1119	0	morally	O	1342189
1120	0	obliged	O	1342189
1121	0	to	O	1342189
1122	0	take	O	1342189
1123	0	part	O	1342189
1124	0	in	O	1342189
1125	0	some	O	1342189
1126	0	form	O	1342189
1127	0	of	O	1342189
1128	0	resistance	O	1342189
1129	0	against	O	1342189
1130	0	the	O	1342189
1131	0	German	O	1342189
1132	0	occupying	O	1342189
1133	0	forces	O	1342189
1134	0	.	O	1342189
1135	0	The	O	1342190
1136	0	repressive	O	1342190
1137	0	measures	O	1342190
1138	0	now	O	1342190
1139	0	being	O	1342190
1140	0	enforced	O	1342190
1141	0	by	O	1342190
1142	0	the	O	1342190
1143	0	Germans	O	1342190
1144	0	only	O	1342190
1145	0	encouraged	O	1342190
1146	0	this	O	1342190
1147	0	reaction	O	1342190
1148	0	.	O	1342190
1149	0	They	O	1342191
1150	0	were	O	1342191
1151	0	initially	O	1342191
1152	0	only	O	1342191
1153	0	aimed	O	1342191
1154	0	at	O	1342191
1155	0	the	O	1342191
1156	0	Jews	O	1342191
1157	0	who	O	1342191
1158	0	were	O	1342191
1159	0	oppressed	O	1342191
1160	0	further	O	1342191
1161	0	shortly	O	1342191
1162	0	after	O	1342191
1163	0	this	O	1342191
1164	0	time	O	1342191
1165	0	.	O	1342191
1166	0	As	O	1342192
1167	0	business	O	1342192
1168	0	had	O	1342192
1169	0	come	O	1342192
1170	0	to	O	1342192
1171	0	a	O	1342192
1172	0	complete	O	1342192
1173	0	standstill	O	1342192
1174	0	particularly	O	1342192
1175	0	within	O	1342192
1176	0	my	O	1342192
1177	0	line	O	1342192
1178	0	of	O	1342192
1179	0	work	O	1342192
1180	0	I	O	1342192
1181	0	took	O	1342192
1182	0	a	O	1342192
1183	0	course	O	1342192
1184	0	on	O	1342192
1185	0	autogenous	O	1342192
1186	0	welding	O	1342192
1187	0	and	O	1342192
1188	0	also	O	1342192
1189	0	went	O	1342192
1190	0	to	O	1342192
1191	0	a	O	1342192
1192	0	specialist	O	1342192
1193	0	school	O	1342192
1194	0	for	O	1342192
1195	0	metal	O	1342192
1196	0	workers	O	1342192
1197	0	.	O	1342192
1198	0	This	O	1342193
1199	0	gave	O	1342193
1200	0	me	O	1342193
1201	0	a	O	1342193
1202	0	way	O	1342193
1203	0	to	O	1342193
1204	0	get	O	1342193
1205	0	closer	O	1342193
1206	0	to	O	1342193
1207	0	the	O	1342193
1208	0	working	O	1342193
1209	0	population	O	1342193
1210	0	of	O	1342193
1211	0	the	O	1342193
1212	0	city	O	1342193
1213	0	.	O	1342193
1214	0	Although	O	1342194
1215	0	I	O	1342194
1216	0	had	O	1342194
1217	0	absolutely	O	1342194
1218	0	no	O	1342194
1219	0	clue	O	1342194
1220	0	about	O	1342194
1221	0	the	O	1342194
1222	0	ins	O	1342194
1223	0	and	O	1342194
1224	0	outs	O	1342194
1225	0	I	O	1342194
1226	0	was	O	1342194
1227	0	gradually	O	1342194
1228	0	becoming	O	1342194
1229	0	convinced	O	1342194
1230	0	that	O	1342194
1231	0	all	O	1342194
1232	0	of	O	1342194
1233	0	us	O	1342194
1234	0	Jews	O	1342194
1235	0	were	O	1342194
1236	0	going	O	1342194
1237	0	to	O	1342194
1238	0	either	O	1342194
1239	0	be	O	1342194
1240	0	murdered	O	1342194
1241	0	or	O	1342194
1242	0	end	O	1342194
1243	0	up	O	1342194
1244	0	dying	O	1342194
1245	0	in	O	1342194
1246	0	a	O	1342194
1247	0	concentration	O	1342194
1248	0	camp	O	1342194
1249	0	somewhere	O	1342194
1250	0	anyway	O	1342194
1251	0	if	O	1342194
1252	0	the	O	1342194
1253	0	war	O	1342194
1254	0	3	O	1342194
1255	0	end	O	1342194
1256	0	with	O	1342194
1257	0	the	O	1342194
1258	0	Germans	O	1342194
1259	0	being	O	1342194
1260	0	defeated	O	1342194
1261	0	soon	O	1342194
1262	0	.	O	1342194
1294	0	I	O	1342196
1295	0	had	O	1342196
1296	0	joined	O	1342196
1297	0	the	B-ORG	1342196
1298	0	KP	I-ORG	1342196
1299	0	Neederlande	I-ORG	1342196
1300	0	just	O	1342196
1301	0	after	O	1342196
1302	0	the	O	1342196
1303	0	Nazis	O	1342196
1304	0	came	O	1342196
1305	0	to	O	1342196
1306	0	power	O	1342196
1307	0	in	O	1342196
1308	0	Germany	B-GPE	1342196
1309	0	.	O	1342196
1377	0	One	O	1342200
1378	0	of	O	1342200
1379	0	our	O	1342200
1380	0	comrades	O	1342200
1381	0	came	O	1342200
1382	0	in	O	1342200
1383	0	and	O	1342200
1384	0	took	O	1342200
1385	0	the	O	1342200
1386	0	course	O	1342200
1387	0	instructor	O	1342200
1388	0	out	O	1342200
1389	0	of	O	1342200
1390	0	the	O	1342200
1391	0	room	O	1342200
1392	0	.	O	1342200
1405	0	He	O	1342202
1406	0	turned	O	1342202
1407	0	to	O	1342202
1408	0	me	O	1342202
1409	0	and	O	1342202
1410	0	said	O	1342202
1411	0	You	O	1342202
1412	0	can	O	1342202
1413	0	take	O	1342202
1414	0	over	O	1342202
1415	0	with	O	1342202
1416	0	the	O	1342202
1417	0	rest	O	1342202
1418	0	of	O	1342202
1419	0	the	O	1342202
1420	0	teaching	O	1342202
1421	0	.	O	1342202
1422	0	My	O	1342203
1423	0	immediate	O	1342203
1424	0	response	O	1342203
1425	0	was	O	1342203
1426	0	that	O	1342203
1427	0	I	O	1342203
1428	0	had	O	1342203
1429	0	enough	O	1342203
1430	0	training	O	1342203
1431	0	myself	O	1342203
1432	0	.	O	1342203
1464	0	Of	O	1342205
1465	0	course	O	1342205
1466	0	that	O	1342205
1467	0	was	O	1342205
1468	0	long	O	1342205
1469	0	before	O	1342205
1470	0	the	B-EVENT	1342205
1471	0	Second	I-EVENT	1342205
1472	0	World	I-EVENT	1342205
1473	0	War	I-EVENT	1342205
1474	0	broke	O	1342205
1475	0	out	O	1342205
1476	0	.	O	1342205
1477	0	Shortly	O	1342206
1478	0	after	O	1342206
1479	0	the	O	1342206
1480	0	strike	O	1342206
1481	0	I	O	1342206
1482	0	mentioned	O	1342206
1483	0	before	O	1342206
1484	0	one	O	1342206
1485	0	KP	B-ORG	1342206
1486	0	member	O	1342206
1487	0	came	O	1342206
1488	0	to	O	1342206
1489	0	me	O	1342206
1490	0	to	O	1342206
1491	0	ask	O	1342206
1492	0	if	O	1342206
1493	0	I	O	1342206
1494	0	would	O	1342206
1495	0	be	O	1342206
1496	0	willing	O	1342206
1497	0	to	O	1342206
1498	0	join	O	1342206
1499	0	in	O	1342206
1500	0	with	O	1342206
1501	0	the	O	1342206
1502	0	illegal	O	1342206
1503	0	fight	O	1342206
1504	0	against	O	1342206
1505	0	the	O	1342206
1506	0	Nazis	O	1342206
1507	0	.	O	1342206
1508	0	I	O	1342207
1509	0	agreed	O	1342207
1510	0	to	O	1342207
1511	0	be	O	1342207
1512	0	part	O	1342207
1513	0	of	O	1342207
1514	0	the	O	1342207
1515	0	fight	O	1342207
1516	0	and	O	1342207
1517	0	was	O	1342207
1518	0	tasked	O	1342207
1519	0	with	O	1342207
1520	0	putting	O	1342207
1521	0	together	O	1342207
1522	0	a	O	1342207
1523	0	group	O	1342207
1524	0	that	O	1342207
1525	0	I	O	1342207
1526	0	would	O	1342207
1527	0	first	O	1342207
1528	0	have	O	1342207
1529	0	to	O	1342207
1530	0	teach	O	1342207
1531	0	about	O	1342207
1532	0	the	O	1342207
1533	0	views	O	1342207
1534	0	on	O	1342207
1535	0	the	O	1342207
1536	0	need	O	1342207
1537	0	for	O	1342207
1538	0	a	O	1342207
1539	0	resistance	O	1342207
1540	0	movement	O	1342207
1541	0	and	O	1342207
1542	0	what	O	1342207
1543	0	form	O	1342207
1544	0	this	O	1342207
1545	0	should	O	1342207
1546	0	take	O	1342207
